2021-06-09,[13832.0-18420.0],bbbb,Group: 32
2021-05-24,[13832.0-18420.0],bbbb,Group: 32
2021-06-12,[13832.0-18420.0],bbbb,Group: 32
2021-09-21,[13832.0-18420.0],bbbb,Group: 32
2022-01-14,[13832.0-18420.0],bbbb,Group: 32
2021-09-14,[13832.0-18420.0],bbbb,Group: 32
2022-02-12,[13832.0-18420.0],bbbb,Group: 32
2021-04-24,[22064.0-26685.0],bbbb,Group: 33
2022-02-07,[22064.0-26685.0],bbbb,Group: 33
2021-07-27,[22064.0-26685.0],bbbb,Group: 33
2021-05-03,[22064.0-26685.0],bbbb,Group: 33
2021-05-27,[22064.0-26685.0],bbbb,Group: 33
2021-05-29,[22064.0-26685.0],bbbb,Group: 33
2022-01-17,[22064.0-26685.0],bbbb,Group: 33
2021-07-29,[22064.0-26685.0],bbbb,Group: 33
2021-05-28,[22064.0-26685.0],bbbb,Group: 33
2021-09-17,[22064.0-26685.0],bbbb,Group: 33
2021-05-23,[22064.0-26685.0],bbbb,Group: 33
2021-08-04,[22064.0-26685.0],bbbb,Group: 33
2021-09-16,[22064.0-26685.0],bbbb,Group: 33
2021-08-30,[19622.0-23676.0],bbbb,Group: 34
2021-08-01,[19622.0-23676.0],bbbb,Group: 34
2021-08-11,[19622.0-23676.0],bbbb,Group: 34
2021-09-22,[19622.0-23676.0],bbbb,Group: 34
2021-08-07,[19622.0-23676.0],bbbb,Group: 34
2021-04-21,[19622.0-23676.0],bbbb,Group: 34
2021-08-19,[19622.0-23676.0],bbbb,Group: 34
2021-04-26,[19622.0-23676.0],bbbb,Group: 34
2021-08-18,[19622.0-23676.0],bbbb,Group: 34
2021-09-11,[19622.0-23676.0],bbbb,Group: 34
2021-07-30,[19622.0-23676.0],bbbb,Group: 34
2021-08-03,[19622.0-23676.0],bbbb,Group: 34
2021-07-31,[19622.0-23676.0],bbbb,Group: 34
2022-02-09,[19622.0-23676.0],bbbb,Group: 34
2021-08-13,[19622.0-23676.0],bbbb,Group: 34
2021-06-08,[15567.0-18607.0],bbbb,Group: 35
2021-07-24,[15567.0-18607.0],bbbb,Group: 35
2021-08-08,[15567.0-18607.0],bbbb,Group: 35
2021-07-25,[15567.0-18607.0],bbbb,Group: 35
2021-08-21,[15567.0-18607.0],bbbb,Group: 35
2021-06-04,[15567.0-18607.0],bbbb,Group: 35
2021-09-20,[15567.0-18607.0],bbbb,Group: 35
2021-07-07,[15567.0-18607.0],bbbb,Group: 35
2021-09-24,[15567.0-18607.0],bbbb,Group: 35
2021-04-18,[15567.0-18607.0],bbbb,Group: 35
2021-07-20,[15567.0-18607.0],bbbb,Group: 35
2021-07-17,[15567.0-18607.0],bbbb,Group: 35
2021-09-25,[15567.0-18607.0],bbbb,Group: 35
2022-01-16,[15567.0-18607.0],bbbb,Group: 35
2021-08-15,[15567.0-18607.0],bbbb,Group: 35
2021-07-21,[15567.0-18607.0],bbbb,Group: 35
2021-09-26,[15567.0-18607.0],bbbb,Group: 35
2021-08-17,[17328.0-21613.0],bbbb,Group: 36
2022-01-15,[17328.0-21613.0],bbbb,Group: 36
2021-06-01,[17328.0-21613.0],bbbb,Group: 36
2021-09-23,[17328.0-21613.0],bbbb,Group: 36
2021-07-23,[17328.0-21613.0],bbbb,Group: 36
2021-06-03,[17328.0-21613.0],bbbb,Group: 36
2021-06-05,[17328.0-21613.0],bbbb,Group: 36
2021-09-12,[17328.0-21613.0],bbbb,Group: 36
2021-08-10,[17328.0-21613.0],bbbb,Group: 36
2021-06-02,[17328.0-21613.0],bbbb,Group: 36
2021-08-14,[17328.0-21613.0],bbbb,Group: 36
2021-04-20,[17328.0-21613.0],bbbb,Group: 36
2021-09-19,[17328.0-21613.0],bbbb,Group: 36
2021-09-18,[17328.0-21613.0],bbbb,Group: 36
2021-09-06,[17328.0-21613.0],bbbb,Group: 36
2021-05-30,[17328.0-21613.0],bbbb,Group: 36
2022-01-24,[26514.0-30077.0],bbbb,Group: 37
2021-05-25,[26514.0-30077.0],bbbb,Group: 37
2021-04-22,[26514.0-30077.0],bbbb,Group: 37
2021-05-26,[26514.0-30077.0],bbbb,Group: 37
2021-05-16,[26514.0-30077.0],bbbb,Group: 37
2022-02-06,[26514.0-30077.0],bbbb,Group: 37
2021-05-21,[26514.0-30077.0],bbbb,Group: 37
2021-08-29,[26514.0-30077.0],bbbb,Group: 37
2021-05-22,[26514.0-30077.0],bbbb,Group: 37
2021-08-26,[26514.0-30077.0],bbbb,Group: 37
2022-02-08,[26514.0-30077.0],bbbb,Group: 37
2021-04-30,[30491.0-37199.0],bbbb,Group: 38
2021-09-02,[30491.0-37199.0],bbbb,Group: 38
2021-09-01,[30491.0-37199.0],bbbb,Group: 38
2021-05-20,[30491.0-37199.0],bbbb,Group: 38
2021-08-27,[30491.0-37199.0],bbbb,Group: 38
2021-08-25,[30491.0-37199.0],bbbb,Group: 38
2021-08-28,[30491.0-37199.0],bbbb,Group: 38
